Asin,Timestamp,Pincode,City,Seller,Price,coupon_text
B097FCQFK4,2025-03-26 16:56:49,500001,hyderabad,no_buy_box,,
B07KRLHG8C,2025-03-26 16:56:54,500001,hyderabad,M&S NUTRITION,"8,355",1% coupon Terms
B085DTM83S,2025-03-26 16:56:59,500001,hyderabad,Global Mart India,"7,087",no discount
B00CHN1JU8,2025-03-26 16:57:05,500001,hyderabad,Global Mart India,"3,654",1% coupon Terms
B075882FKG,2025-03-26 16:57:10,500001,hyderabad,Global Mart India,"4,621",no discount
B0093ABMOQ,2025-03-26 16:57:15,500001,hyderabad,Global Mart India,"3,410",1% coupon Terms
B06XPQ1ZHT,2025-03-26 16:57:21,500001,hyderabad,Global Mart India,"5,267",no discount
B002CQU582,2025-03-26 16:57:25,500001,hyderabad,no_buy_box,,
B0058ABILW,2025-03-26 16:57:30,500001,hyderabad,Global Mart India,"5,645",no discount
B004NXYP5G,2025-03-26 16:57:35,500001,hyderabad,Global Mart India,"9,419",1% coupon Terms
B0011FY7MA,2025-03-26 16:57:41,500001,hyderabad,Global Mart India,"3,790",1% coupon Terms
B002CQU546,2025-03-26 16:57:47,500001,hyderabad,Global Mart India,"6,683",1% coupon Terms
B01DAKILC0,2025-03-26 16:57:52,500001,hyderabad,Global Mart India,"8,915",1% coupon Terms
B002WTCM76,2025-03-26 16:57:57,500001,hyderabad,no_buy_box,,
B002CQU50A,2025-03-26 16:58:04,500001,hyderabad,M&S NUTRITION,"3,866",1% coupon Terms
B00537E45W,2025-03-26 16:58:09,500001,hyderabad,Global Mart India,"6,631",no discount
B0C2448BV6,2025-03-26 16:58:14,500001,hyderabad,no_buy_box,,
B00C5HU7JA,2025-03-26 16:58:32,600001,Tamil Nadu,Global Mart India,"4,742",1% coupon Terms
B000HDV7YS,2025-03-26 16:58:38,600001,Tamil Nadu,Global Mart India,"4,146",₹75 coupon Terms
B002CQU54Q,2025-03-26 16:58:44,600001,Tamil Nadu,Global Mart India,"7,345",1% coupon Terms
B004UJCIZM,2025-03-26 16:58:49,600001,Tamil Nadu,Global Mart India,"4,722",no discount
B000PSX1SA,2025-03-26 16:58:55,600001,Tamil Nadu,DR TNG ENTERPRISES,"3,250",no discount
B002CQU4ZG,2025-03-26 16:59:00,600001,Tamil Nadu,IGNITE ENTERPRISE,"2,999",no discount
B003DYQ59U,2025-03-26 16:59:06,600001,Tamil Nadu,IGNITE ENTERPRISE,"3,335",1% coupon Terms
B000H3VC0W,2025-03-26 16:59:11,600001,Tamil Nadu,Global Mart India,"2,665",no discount
B0014FUQ1S,2025-03-26 16:59:16,600001,Tamil Nadu,Global Mart India,"4,857",₹75 coupon Terms
B07FD9R43P,2025-03-26 16:59:22,600001,Tamil Nadu,Global Mart India,"10,820",1% coupon Terms
B002CQU532,2025-03-26 16:59:27,600001,Tamil Nadu,no_buy_box,,
B074H7PLSV,2025-03-26 16:59:32,600001,Tamil Nadu,no_buy_box,,
B004T7DYOO,2025-03-26 16:59:37,600001,Tamil Nadu,no_buy_box,,
B002WTCLHW,2025-03-26 16:59:42,600001,Tamil Nadu,no_buy_box,,
B0096M5PBW,2025-03-26 16:59:47,600001,Tamil Nadu,DR TNG ENTERPRISES,"5,350",no discount
B004O8I7JA,2025-03-26 16:59:53,600001,Tamil Nadu,Global Mart India,"4,792",1% coupon Terms
B002C3THZW,2025-03-26 16:59:58,600001,Tamil Nadu,no_buy_box,,
B002WTCLGI,2025-03-26 17:00:03,600001,Tamil Nadu,no_buy_box,,
B002WTCLHC,2025-03-26 17:00:09,600001,Tamil Nadu,Global Mart India,"8,944",no discount
B002CQU58W,2025-03-26 17:00:14,600001,Tamil Nadu,Global Mart India,"6,422",no discount
B002WTCM3K,2025-03-26 17:00:20,600001,Tamil Nadu,Global Mart India,"9,618",no discount
B002CQU50U,2025-03-26 17:00:25,600001,Tamil Nadu,no_buy_box,,
B0006GZE1S,2025-03-26 17:00:31,600001,Tamil Nadu,Global Mart India,"4,389",1% coupon Terms
B002CQU58M,2025-03-26 17:00:36,600001,Tamil Nadu,Global Mart India,"3,098",1% coupon Terms
B002CQU53C,2025-03-26 17:00:42,600001,Tamil Nadu,no_buy_box,,
B002CQU55K,2025-03-26 17:00:47,600001,Tamil Nadu,no_buy_box,,
B002CQU596,2025-03-26 17:00:52,600001,Tamil Nadu,Global Mart India,"6,422",no discount
B004LSFKVG,2025-03-26 17:00:57,600001,Tamil Nadu,Global Mart India,"1,662",no discount
B004GEWJVE,2025-03-26 17:01:03,600001,Tamil Nadu,DR TNG ENTERPRISES,"4,615",no discount
B00U1V8HO4,2025-03-26 17:01:08,600001,Tamil Nadu,no_buy_box,,
B015TQ7USO,2025-03-26 17:01:13,600001,Tamil Nadu,no_buy_box,,
B01LTHMG4K,2025-03-26 17:01:18,600001,Tamil Nadu,Global Mart India,"9,676",1% coupon Terms
B0758338B2,2025-03-26 17:01:23,600001,Tamil Nadu,no_buy_box,,
B075879G43,2025-03-26 17:01:28,600001,Tamil Nadu,Global Mart India,"3,315",no discount
B002WTCLIQ,2025-03-26 17:01:33,600001,Tamil Nadu,Global Mart India,"11,333",1% coupon Terms
B002WTCLG8,2025-03-26 17:01:39,600001,Tamil Nadu,Global Mart India,"6,569",1% coupon Terms
B002WTCM3A,2025-03-26 17:01:44,600001,Tamil Nadu,no_buy_box,,
B002WTCLJA,2025-03-26 17:01:49,600001,Tamil Nadu,Global Mart India,"5,576",1% coupon Terms
B07B3YK2SH,2025-03-26 17:01:55,600001,Tamil Nadu,no_buy_box,,
B002CQU52I,2025-03-26 17:02:00,600001,Tamil Nadu,no_buy_box,,
B0143LN6JI,2025-03-26 17:02:05,600001,Tamil Nadu,no_buy_box,,
